,Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
775,WH_100775,EID_50775,Rural,Mid,North,Zone 3,4,0,4,7869,Company Owned,18,0,0,1,122,31.0,,7,1,A,2,27,10143
776,WH_100776,EID_50776,Rural,Small,North,Zone 1,6,2,3,3709,Rented,33,0,0,0,241,19.0,,20,0,A,4,16,25110
777,WH_100777,EID_50777,Rural,Large,West,Zone 6,6,0,2,4134,Rented,67,0,0,0,104,19.0,1997.0,29,0,B,3,23,36147
778,WH_100778,EID_50778,Rural,Mid,West,Zone 2,7,0,2,4557,Rented,43,0,1,1,168,33.0,2020.0,6,1,C,3,1,8101
779,WH_100779,EID_50779,Rural,Large,North,Zone 6,3,0,3,4729,Rented,43,0,0,1,109,35.0,,0,0,,0,6,3080
780,WH_100780,EID_50780,Rural,Large,West,Zone 6,5,0,4,3969,Rented,18,0,0,0,193,,2006.0,29,0,C,6,23,40137
781,WH_100781,EID_50781,Rural,Mid,North,Zone 4,5,1,2,4659,Company Owned,19,0,0,0,147,29.0,2019.0,4,1,B+,3,26,5117
782,WH_100782,EID_50782,Rural,Large,North,Zone 6,7,1,2,5289,Company Owned,50,0,0,0,185,28.0,2013.0,15,0,B+,1,6,18118
783,WH_100783,EID_50783,Rural,Large,South,Zone 5,4,2,1,4627,Company Owned,36,0,0,1,124,30.0,2019.0,5,1,C,4,25,6065
784,WH_100784,EID_50784,Rural,Mid,North,Zone 2,1,0,2,5350,Company Owned,25,1,0,1,134,37.0,,30,1,B,6,1,39143
785,WH_100785,EID_50785,Rural,Mid,South,Zone 4,1,2,2,6646,Company Owned,24,0,0,1,179,30.0,,21,0,C,5,11,27094
786,WH_100786,EID_50786,Rural,Large,West,Zone 6,2,1,3,4983,Company Owned,41,1,0,1,137,,,11,0,A,1,23,15123
787,WH_100787,EID_50787,Rural,Mid,South,Zone 2,5,0,2,5322,Company Owned,60,0,0,1,80,27.0,,12,0,A,4,32,15098
788,WH_100788,EID_50788,Rural,Large,South,Zone 6,1,0,2,6406,Company Owned,48,0,0,1,95,22.0,,23,1,B,6,23,27067
789,WH_100789,EID_50789,Rural,Mid,West,Zone 4,6,0,2,5032,Rented,29,0,0,0,170,20.0,,19,1,A+,6,11,25125
790,WH_100790,EID_50790,Rural,Small,South,Zone 1,1,0,4,6394,Rented,57,0,0,1,224,25.0,,15,0,A,5,16,19118
791,WH_100791,EID_50791,Rural,Small,North,Zone 1,7,1,3,5055,Rented,26,0,0,0,63,23.0,1998.0,34,0,B+,5,31,41085
792,WH_100792,EID_50792,Rural,Large,North,Zone 6,4,3,2,5091,Company Owned,39,0,0,1,79,23.0,2013.0,11,0,A,6,28,14081
793,WH_100793,EID_50793,Rural,Small,South,Zone 1,2,1,3,5405,Rented,27,0,0,0,270,16.0,,12,0,C,4,21,16061
794,WH_100794,EID_50794,Rural,Mid,South,Zone 2,5,0,2,5995,Company Owned,49,1,0,0,268,34.0,1997.0,22,1,B,5,32,28138
795,WH_100795,EID_50795,Rural,Large,South,Zone 5,7,0,2,5309,Rented,68,0,0,1,208,24.0,2017.0,13,0,A,2,10,18097
796,WH_100796,EID_50796,Rural,Large,North,Zone 6,7,0,2,4612,Company Owned,23,0,0,1,191,20.0,1997.0,14,1,A,6,23,19119
797,WH_100797,EID_50797,Urban,Mid,West,Zone 4,4,2,2,6134,Rented,34,0,0,0,148,23.0,,5,0,B,2,11,6100
798,WH_100798,EID_50798,Rural,Mid,East,Zone 4,1,0,4,4805,Company Owned,27,0,0,0,59,40.0,,15,0,B,5,26,18089
799,WH_100799,EID_50799,Rural,Small,North,Zone 1,0,0,4,7094,Company Owned,59,1,0,1,214,32.0,,30,0,A,2,30,39114
800,WH_100800,EID_50800,Rural,Large,West,Zone 5,5,0,3,4012,Company Owned,39,0,0,0,65,34.0,2021.0,0,0,,0,5,8124
801,WH_100801,EID_50801,Rural,Large,South,Zone 5,8,0,2,4905,Company Owned,15,0,0,1,173,41.0,2004.0,29,1,C,6,25,41147
802,WH_100802,EID_50802,Rural,Large,West,Zone 5,6,0,2,7789,Rented,28,0,0,1,222,24.0,2011.0,22,0,A,5,14,30135
803,WH_100803,EID_50803,Rural,Large,North,Zone 5,6,2,2,6293,Company Owned,61,0,0,0,244,27.0,2014.0,13,0,B,3,24,15123
804,WH_100804,EID_50804,Rural,Large,West,Zone 6,7,0,5,3820,Company Owned,56,0,0,1,146,30.0,1999.0,25,0,B,6,23,31062
805,WH_100805,EID_50805,Rural,Small,South,Zone 1,8,0,3,4956,Rented,27,0,0,0,67,15.0,2015.0,14,0,C,4,16,19070
806,WH_100806,EID_50806,Rural,Large,North,Zone 6,3,0,3,4139,Rented,42,0,0,0,60,20.0,2018.0,6,0,B,3,6,7083
807,WH_100807,EID_50807,Rural,Large,North,Zone 6,6,0,2,5583,Rented,36,1,0,1,87,20.0,2015.0,14,1,B+,5,28,18058
808,WH_100808,EID_50808,Rural,Large,West,Zone 5,1,2,2,6681,Company Owned,21,0,0,1,156,31.0,,22,0,B+,2,14,26115
809,WH_100809,EID_50809,Rural,Small,South,Zone 1,3,0,3,5482,Company Owned,19,1,0,1,258,33.0,2016.0,9,0,A,2,3,13145
810,WH_100810,EID_50810,Rural,Mid,West,Zone 4,5,1,4,3631,Rented,43,0,0,0,113,22.0,2008.0,19,1,B,3,26,23146
811,WH_100811,EID_50811,Rural,Large,North,Zone 6,0,1,2,4728,Company Owned,64,0,0,1,99,26.0,,35,0,A+,3,6,45063
812,WH_100812,EID_50812,Rural,Small,North,Zone 1,6,0,2,5221,Company Owned,34,0,0,1,270,16.0,1997.0,38,1,A+,3,3,53133
813,WH_100813,EID_50813,Rural,Mid,North,Zone 4,0,1,4,4282,Company Owned,36,0,0,0,98,21.0,,22,0,A,6,26,29137
814,WH_100814,EID_50814,Rural,Large,North,Zone 6,8,0,4,5974,Company Owned,48,0,0,1,107,38.0,,24,0,C,3,29,30069
815,WH_100815,EID_50815,Rural,Mid,South,Zone 4,7,0,5,2487,Company Owned,20,0,0,1,153,21.0,2021.0,5,1,C,1,26,6139
816,WH_100816,EID_50816,Rural,Large,North,Zone 6,3,0,2,5499,Rented,44,0,0,1,73,28.0,2000.0,31,1,A+,4,28,44062
817,WH_100817,EID_50817,Rural,Large,North,Zone 6,3,3,3,4276,Rented,33,0,0,1,95,24.0,,13,1,A+,2,28,17137
818,WH_100818,EID_50818,Rural,Large,North,Zone 6,8,3,4,4227,Company Owned,32,0,0,1,174,29.0,,14,0,C,3,23,17142
819,WH_100819,EID_50819,Rural,Small,North,Zone 6,6,0,3,5548,Company Owned,33,0,0,1,124,37.0,,4,0,A,4,15,5095
820,WH_100820,EID_50820,Rural,Mid,West,Zone 2,7,1,4,5582,Company Owned,61,0,1,1,110,32.0,2011.0,15,0,C,2,12,20150
821,WH_100821,EID_50821,Rural,Mid,West,Zone 2,5,1,5,3306,Rented,43,0,0,1,216,53.0,,15,1,A+,5,12,20071
822,WH_100822,EID_50822,Urban,Small,West,Zone 6,4,1,2,5159,Rented,57,0,0,1,256,28.0,2000.0,24,0,C,2,15,31069
823,WH_100823,EID_50823,Rural,Mid,South,Zone 2,3,0,4,6269,Company Owned,22,0,0,1,244,21.0,2003.0,16,0,C,4,32,20115
824,WH_100824,EID_50824,Rural,Mid,South,Zone 3,7,0,2,5620,Rented,38,0,0,0,264,20.0,2023.0,0,0,,0,19,5108
825,WH_100825,EID_50825,Rural,Large,North,Zone 6,2,0,2,9389,Company Owned,42,0,0,0,155,26.0,,23,0,A,4,28,31060
826,WH_100826,EID_50826,Rural,Mid,West,Zone 3,3,2,4,4898,Company Owned,39,0,0,1,153,45.0,2018.0,5,0,B+,3,19,6133
827,WH_100827,EID_50827,Rural,Small,South,Zone 1,8,3,4,4191,Rented,64,0,0,0,146,22.0,,24,0,B+,3,21,28127
828,WH_100828,EID_50828,Rural,Small,South,Zone 6,4,0,3,4321,Rented,50,0,0,0,99,35.0,2005.0,25,0,B,3,2,29100
829,WH_100829,EID_50829,Rural,Large,South,Zone 5,8,3,2,4804,Rented,33,0,1,1,85,,,7,1,B+,1,25,8083
830,WH_100830,EID_50830,Rural,Mid,South,Zone 2,4,1,2,5429,Rented,15,0,0,1,183,40.0,2011.0,19,1,A+,6,12,25064
831,WH_100831,EID_50831,Urban,Large,West,Zone 6,1,0,5,4847,Company Owned,59,0,0,1,186,30.0,,27,0,B,4,23,34075
832,WH_100832,EID_50832,Rural,Large,North,Zone 6,3,0,3,5573,Rented,40,0,0,1,182,36.0,1999.0,36,1,A,4,6,51137
833,WH_100833,EID_50833,Rural,Large,North,Zone 6,0,1,3,4731,Rented,27,0,0,1,77,29.0,,10,0,A,1,28,14151
834,WH_100834,EID_50834,Rural,Large,South,Zone 5,2,1,4,4877,Company Owned,63,0,0,1,225,22.0,,5,0,B,3,14,6066
835,WH_100835,EID_50835,Rural,Small,South,Zone 6,1,0,3,4224,Company Owned,42,0,0,1,127,28.0,,4,0,A,3,2,6066
836,WH_100836,EID_50836,Rural,Large,South,Zone 6,1,5,3,4982,Rented,18,0,0,1,188,29.0,,4,0,C,2,23,6073
837,WH_100837,EID_50837,Rural,Large,North,Zone 5,5,1,5,4421,Rented,60,0,0,0,202,15.0,2007.0,32,0,C,5,24,41117
838,WH_100838,EID_50838,Rural,Mid,North,Zone 4,4,0,3,4158,Rented,42,0,0,0,99,18.0,2015.0,20,1,A+,2,26,29133
839,WH_100839,EID_50839,Rural,Mid,South,Zone 2,4,1,2,6004,Rented,62,0,0,1,112,,2006.0,30,1,A,3,1,40107
840,WH_100840,EID_50840,Rural,Large,West,Zone 5,0,1,3,4869,Company Owned,54,1,0,1,177,29.0,,15,0,B+,4,14,18066
841,WH_100841,EID_50841,Urban,Small,West,Zone 6,7,1,3,4815,Rented,54,0,0,1,114,42.0,2006.0,21,1,A+,4,9,28137
842,WH_100842,EID_50842,Rural,Mid,West,Zone 4,8,0,4,5258,Company Owned,61,0,1,1,143,,2009.0,18,0,C,6,26,24135
843,WH_100843,EID_50843,Rural,Small,South,Zone 1,6,1,3,4737,Company Owned,47,0,0,1,68,23.0,2020.0,6,0,B+,1,31,8066
844,WH_100844,EID_50844,Rural,Large,West,Zone 5,1,0,5,4153,Company Owned,41,0,0,1,198,29.0,,32,0,B,2,25,39096
845,WH_100845,EID_50845,Rural,Large,North,Zone 6,6,1,2,3722,Company Owned,42,1,0,1,257,43.0,2001.0,15,0,C,4,28,19089
846,WH_100846,EID_50846,Rural,Large,South,Zone 5,0,2,2,4229,Company Owned,36,0,0,1,184,36.0,,5,0,C,3,10,7146
847,WH_100847,EID_50847,Rural,Small,North,Zone 1,7,0,4,4649,Rented,60,0,0,1,68,39.0,2000.0,37,1,A+,2,30,49066
848,WH_100848,EID_50848,Rural,Mid,West,Zone 2,3,0,5,4997,Rented,24,1,0,1,266,22.0,2015.0,12,1,A+,1,12,16121
849,WH_100849,EID_50849,Rural,Mid,West,Zone 4,5,0,4,6058,Rented,56,0,0,1,57,32.0,2013.0,14,1,A+,3,11,20060
850,WH_100850,EID_50850,Rural,Small,West,Zone 1,7,0,2,4079,Rented,62,0,0,1,177,28.0,2017.0,10,0,B,3,3,12091
851,WH_100851,EID_50851,Rural,Large,West,Zone 6,8,0,6,4607,Company Owned,30,0,0,1,140,38.0,2020.0,4,0,B+,3,6,5131
852,WH_100852,EID_50852,Rural,Mid,South,Zone 2,0,2,2,5641,Company Owned,59,0,0,1,115,29.0,,4,0,B,1,32,4082
853,WH_100853,EID_50853,Rural,Large,North,Zone 6,3,5,3,4832,Rented,48,0,0,1,122,27.0,,11,0,A,6,29,15088
854,WH_100854,EID_50854,Urban,Large,North,Zone 5,2,0,2,5901,Company Owned,40,1,0,1,261,31.0,,15,0,A+,3,14,19088
855,WH_100855,EID_50855,Rural,Large,South,Zone 5,2,0,2,5759,Rented,56,0,0,1,67,29.0,,18,0,A,4,25,23069
856,WH_100856,EID_50856,Rural,Mid,South,Zone 4,5,0,2,5704,Rented,56,1,0,0,241,40.0,2008.0,18,1,A+,6,26,23098
857,WH_100857,EID_50857,Rural,Large,North,Zone 6,6,0,4,4989,Company Owned,57,0,0,0,239,25.0,2000.0,30,0,B,4,6,37083
858,WH_100858,EID_50858,Rural,Mid,West,Zone 3,1,0,4,4528,Company Owned,31,1,0,1,170,43.0,,25,1,A+,3,27,32149
859,WH_100859,EID_50859,Rural,Large,West,Zone 6,7,0,4,3412,Rented,53,0,0,1,134,30.0,,13,1,A+,5,6,17119
860,WH_100860,EID_50860,Urban,Mid,North,Zone 4,7,1,3,4818,Rented,22,0,0,0,187,24.0,2006.0,20,0,C,2,26,26109
861,WH_100861,EID_50861,Rural,Large,North,Zone 6,3,0,2,4276,Rented,36,0,0,1,74,34.0,2017.0,5,0,B,1,28,6149
862,WH_100862,EID_50862,Rural,Mid,North,Zone 2,0,0,4,4563,Company Owned,27,0,0,1,83,27.0,,30,0,B+,4,22,37119
863,WH_100863,EID_50863,Urban,Mid,West,Zone 4,2,2,2,3859,Rented,68,0,0,0,263,33.0,,33,0,B,6,11,40069
864,WH_100864,EID_50864,Rural,Large,North,Zone 6,7,0,2,6969,Rented,54,0,0,1,268,27.0,2001.0,17,0,A,5,28,22061
865,WH_100865,EID_50865,Rural,Large,West,Zone 6,5,0,2,3913,Company Owned,20,0,0,1,137,32.0,2018.0,13,0,B,2,23,16115
866,WH_100866,EID_50866,Rural,Large,North,Zone 6,6,1,4,4077,Rented,51,0,0,0,66,14.0,2001.0,33,0,C,2,28,43068
867,WH_100867,EID_50867,Rural,Large,South,Zone 6,6,0,4,2930,Rented,30,1,0,1,211,40.0,2003.0,24,0,B,5,23,28105
868,WH_100868,EID_50868,Rural,Large,North,Zone 6,3,0,4,5235,Rented,38,0,0,1,159,27.0,2000.0,32,0,B,2,23,38134
869,WH_100869,EID_50869,Rural,Mid,North,Zone 4,5,1,4,3718,Rented,30,0,0,1,85,22.0,,22,0,A,4,26,27136
870,WH_100870,EID_50870,Rural,Large,North,Zone 5,2,0,2,5796,Rented,70,0,0,1,62,,,25,1,A+,6,14,32127
871,WH_100871,EID_50871,Rural,Mid,West,Zone 4,7,1,3,4397,Company Owned,60,0,0,0,211,23.0,2018.0,8,0,B,1,26,10150
872,WH_100872,EID_50872,Rural,Mid,West,Zone 2,6,0,3,5714,Company Owned,51,0,0,1,173,23.0,2009.0,16,1,A+,4,1,21107
873,WH_100873,EID_50873,Rural,Large,West,Zone 6,6,0,2,6331,Company Owned,34,0,0,0,168,30.0,2011.0,19,1,C,1,23,25104
874,WH_100874,EID_50874,Rural,Small,West,Zone 6,6,0,3,5423,Rented,36,0,0,0,248,,2005.0,25,0,C,6,8,32119
875,WH_100875,EID_50875,Rural,Mid,South,Zone 2,8,0,3,3925,Company Owned,58,0,0,1,70,24.0,2007.0,23,1,A+,6,12,31068
876,WH_100876,EID_50876,Rural,Mid,South,Zone 4,7,0,1,4097,Company Owned,33,0,0,1,81,26.0,2005.0,27,1,B,4,26,35139
877,WH_100877,EID_50877,Rural,Large,West,Zone 6,7,0,2,6213,Company Owned,55,0,0,1,93,29.0,1998.0,22,0,A,4,6,30095
878,WH_100878,EID_50878,Rural,Mid,West,Zone 4,2,1,4,7844,Company Owned,58,0,0,0,241,38.0,,12,0,C,3,11,16108
879,WH_100879,EID_50879,Rural,Mid,North,Zone 2,0,0,3,4784,Company Owned,19,0,0,1,126,,,16,0,B,6,12,18106
880,WH_100880,EID_50880,Rural,Large,South,Zone 6,1,3,2,5233,Company Owned,39,0,0,1,161,28.0,,10,0,C,6,29,12130
881,WH_100881,EID_50881,Rural,Large,North,Zone 6,5,0,2,5441,Company Owned,21,0,0,1,90,25.0,2021.0,0,0,,0,23,4079
882,WH_100882,EID_50882,Rural,Large,North,Zone 6,7,0,3,5306,Rented,56,0,0,0,71,19.0,2014.0,10,1,A,3,29,14133
883,WH_100883,EID_50883,Rural,Large,North,Zone 6,7,1,1,7220,Rented,56,0,0,1,242,34.0,2001.0,39,1,A+,5,28,52113
884,WH_100884,EID_50884,Rural,Large,South,Zone 6,6,1,2,4443,Company Owned,23,0,0,1,129,26.0,2022.0,5,1,C,1,23,6140
885,WH_100885,EID_50885,Urban,Large,West,Zone 6,1,0,4,5191,Rented,24,1,0,1,67,40.0,,18,0,C,3,6,24073
886,WH_100886,EID_50886,Rural,Large,North,Zone 5,8,0,3,3999,Rented,37,1,0,1,132,30.0,2022.0,4,0,B+,2,17,4146
887,WH_100887,EID_50887,Rural,Large,North,Zone 5,0,0,3,4784,Company Owned,42,0,0,1,207,19.0,,24,0,B+,5,17,29082
888,WH_100888,EID_50888,Rural,Mid,West,Zone 2,6,0,3,3487,Company Owned,63,0,0,1,251,32.0,,4,1,A+,5,18,6141
889,WH_100889,EID_50889,Rural,Large,North,Zone 6,0,0,2,3889,Company Owned,17,0,0,1,95,26.0,,18,0,B,2,23,22136
890,WH_100890,EID_50890,Rural,Mid,North,Zone 3,8,0,2,5773,Company Owned,32,0,0,1,73,55.0,2017.0,14,0,B+,1,27,16090
891,WH_100891,EID_50891,Rural,Mid,West,Zone 3,4,0,5,4829,Company Owned,58,0,0,1,154,23.0,,14,1,A+,3,27,18111
892,WH_100892,EID_50892,Rural,Mid,West,Zone 3,4,0,2,4220,Company Owned,18,0,0,0,90,38.0,2021.0,0,1,,0,19,6117
893,WH_100893,EID_50893,Rural,Mid,North,Zone 3,1,0,3,4004,Rented,38,0,0,1,177,30.0,,17,0,A,3,27,24082
894,WH_100894,EID_50894,Rural,Large,South,Zone 5,5,2,2,4824,Company Owned,68,0,0,0,82,27.0,,24,0,B+,2,10,28126
895,WH_100895,EID_50895,Rural,Large,North,Zone 6,5,1,4,5926,Company Owned,59,0,0,1,101,18.0,2001.0,24,0,B+,4,6,27082
896,WH_100896,EID_50896,Rural,Small,South,Zone 1,3,0,4,5164,Rented,42,0,0,0,177,31.0,1998.0,24,1,A+,5,21,31098
897,WH_100897,EID_50897,Rural,Large,North,Zone 6,4,0,6,5354,Rented,68,0,0,0,119,17.0,1997.0,39,1,A,6,28,54056
898,WH_100898,EID_50898,Rural,Large,West,Zone 6,3,0,2,4421,Rented,62,1,0,1,80,24.0,2006.0,27,0,C,4,23,35133
899,WH_100899,EID_50899,Rural,Large,North,Zone 6,0,0,3,2999,Company Owned,40,0,0,1,146,24.0,,16,0,A,6,23,22077
900,WH_100900,EID_50900,Rural,Large,North,Zone 5,7,0,4,6128,Company Owned,64,0,1,1,246,27.0,2019.0,12,0,A,2,24,17087
901,WH_100901,EID_50901,Rural,Mid,South,Zone 4,3,0,3,4559,Rented,65,0,0,0,254,14.0,2021.0,0,0,,0,26,5083
902,WH_100902,EID_50902,Rural,Mid,West,Zone 4,1,0,3,4191,Rented,23,0,0,0,176,19.0,,15,0,A+,5,26,21100
903,WH_100903,EID_50903,Rural,Mid,North,Zone 2,1,1,2,3789,Company Owned,30,0,1,0,179,35.0,,18,0,A+,5,22,23096
904,WH_100904,EID_50904,Rural,Small,North,Zone 6,5,0,4,4659,Rented,58,0,0,0,229,34.0,1999.0,31,0,B,4,8,39125
905,WH_100905,EID_50905,Rural,Mid,West,Zone 4,5,1,4,5542,Rented,43,0,0,1,167,25.0,,6,1,A,4,26,8077
906,WH_100906,EID_50906,Urban,Large,North,Zone 6,7,0,4,4139,Rented,30,0,0,1,117,33.0,2012.0,18,0,B+,3,28,22062
907,WH_100907,EID_50907,Rural,Large,West,Zone 6,4,2,7,4120,Rented,24,0,0,1,179,35.0,2022.0,5,0,B+,3,6,5079
908,WH_100908,EID_50908,Rural,Mid,South,Zone 4,7,1,4,4608,Company Owned,56,0,0,1,250,30.0,2010.0,21,0,B,6,26,26092
909,WH_100909,EID_50909,Rural,Large,North,Zone 6,5,0,3,4730,Company Owned,70,0,1,1,93,30.0,1998.0,35,1,A,3,23,49114
910,WH_100910,EID_50910,Rural,Small,North,Zone 6,8,0,1,5761,Company Owned,24,0,0,1,105,,2006.0,24,0,C,3,9,30088
911,WH_100911,EID_50911,Rural,Large,West,Zone 5,6,3,4,3298,Rented,36,0,0,0,175,24.0,1998.0,31,1,A,4,10,41100
912,WH_100912,EID_50912,Rural,Mid,North,Zone 3,2,2,2,5344,Company Owned,15,0,0,0,60,,,10,0,A,5,27,13099
913,WH_100913,EID_50913,Rural,Large,West,Zone 6,3,0,4,4355,Rented,34,0,0,1,231,23.0,2019.0,6,1,A+,6,6,8113
914,WH_100914,EID_50914,Rural,Large,South,Zone 6,4,1,2,3785,Company Owned,32,1,0,1,114,35.0,2007.0,26,0,C,5,29,34140
915,WH_100915,EID_50915,Rural,Large,West,Zone 5,7,2,5,4559,Rented,58,0,0,0,129,29.0,2011.0,18,0,A,4,24,24065
916,WH_100916,EID_50916,Rural,Large,North,Zone 6,3,1,3,6370,Rented,61,0,0,1,250,29.0,,6,0,B,3,6,8088
917,WH_100917,EID_50917,Rural,Large,West,Zone 5,6,0,4,4434,Rented,22,0,0,0,146,15.0,2001.0,24,0,B+,4,10,28099
918,WH_100918,EID_50918,Rural,Large,South,Zone 6,7,0,2,6382,Rented,44,0,0,0,118,18.0,2010.0,20,0,C,6,29,25066
919,WH_100919,EID_50919,Rural,Large,West,Zone 6,7,0,4,4787,Rented,57,1,0,1,195,24.0,2000.0,27,0,C,2,29,37112
920,WH_100920,EID_50920,Rural,Large,West,Zone 6,7,0,3,5705,Company Owned,36,1,0,1,92,,2014.0,9,0,C,3,6,11150
921,WH_100921,EID_50921,Rural,Mid,South,Zone 3,4,1,2,4855,Rented,53,0,0,0,67,23.0,2011.0,19,0,B,3,19,23067
922,WH_100922,EID_50922,Rural,Mid,South,Zone 2,4,1,3,5460,Rented,47,0,0,0,255,17.0,2019.0,5,0,A,3,12,6149
923,WH_100923,EID_50923,Rural,Small,West,Zone 1,2,2,4,5225,Rented,47,0,0,1,107,,,0,0,,0,31,3080
924,WH_100924,EID_50924,Rural,Large,West,Zone 5,4,1,2,4216,Rented,57,0,0,1,86,32.0,2002.0,25,0,B,4,10,30055
925,WH_100925,EID_50925,Rural,Small,West,Zone 6,8,3,4,4840,Company Owned,38,0,0,1,168,33.0,,11,1,A,3,9,14090
926,WH_100926,EID_50926,Rural,Large,South,Zone 5,0,0,2,4791,Rented,40,0,0,0,211,25.0,,4,0,C,2,25,5082
927,WH_100927,EID_50927,Rural,Mid,West,Zone 4,5,0,2,4285,Company Owned,58,0,0,0,240,30.0,2018.0,12,0,B+,4,26,15096
928,WH_100928,EID_50928,Rural,Mid,North,Zone 2,7,0,4,4272,Rented,43,0,0,1,102,24.0,2011.0,15,0,A,1,22,20141
929,WH_100929,EID_50929,Rural,Large,North,Zone 6,4,3,2,5215,Company Owned,29,0,0,0,253,29.0,,24,1,B,2,23,29129
930,WH_100930,EID_50930,Rural,Large,West,Zone 6,3,0,4,4921,Company Owned,67,0,0,1,202,26.0,2005.0,25,1,A+,5,6,32124
931,WH_100931,EID_50931,Rural,Large,North,Zone 6,2,0,2,3613,Rented,66,0,0,1,163,24.0,,14,0,B,3,28,17080
932,WH_100932,EID_50932,Urban,Large,North,Zone 6,3,0,3,4731,Rented,27,0,0,0,181,25.0,,6,0,C,3,23,8060
933,WH_100933,EID_50933,Rural,Mid,North,Zone 2,3,3,3,5241,Company Owned,67,0,0,1,83,26.0,,11,0,A,6,12,14137
934,WH_100934,EID_50934,Rural,Mid,South,Zone 2,2,0,2,5391,Company Owned,18,0,0,1,257,39.0,,18,1,B,3,32,22148
935,WH_100935,EID_50935,Rural,Mid,North,Zone 4,0,1,3,4820,Rented,18,0,0,1,185,31.0,,16,0,A+,2,26,21145
936,WH_100936,EID_50936,Rural,Large,North,Zone 6,1,3,4,4860,Company Owned,55,0,0,0,58,32.0,,20,0,A+,5,6,25129
937,WH_100937,EID_50937,Rural,Large,South,Zone 5,7,0,2,4847,Company Owned,37,0,0,0,62,19.0,2007.0,24,0,B+,4,10,28149
938,WH_100938,EID_50938,Rural,Mid,West,Zone 3,0,1,2,4785,Rented,23,0,0,0,75,32.0,,33,0,C,2,19,43135
939,WH_100939,EID_50939,Rural,Large,North,Zone 5,3,2,3,3727,Rented,22,0,0,1,77,41.0,,11,0,B+,5,14,13125
940,WH_100940,EID_50940,Rural,Large,West,Zone 6,7,0,2,4639,Company Owned,43,0,0,1,193,35.0,2000.0,30,0,B+,2,23,36070
941,WH_100941,EID_50941,Rural,Large,West,Zone 6,5,3,4,5152,Company Owned,60,0,0,0,219,39.0,,4,0,B,3,23,5139
942,WH_100942,EID_50942,Rural,Large,South,Zone 6,1,0,2,7119,Rented,65,0,0,0,139,26.0,,17,0,B+,4,29,20151
943,WH_100943,EID_50943,Rural,Large,North,Zone 6,7,0,2,5451,Company Owned,61,0,0,1,150,43.0,2000.0,25,0,C,5,28,33149
944,WH_100944,EID_50944,Rural,Large,West,Zone 5,7,0,4,6566,Rented,67,1,0,1,149,,2007.0,17,1,B+,6,5,22143
945,WH_100945,EID_50945,Urban,Small,West,Zone 1,4,0,7,5505,Rented,56,0,0,0,55,20.0,2006.0,22,1,A,5,3,31133
946,WH_100946,EID_50946,Rural,Small,South,Zone 1,0,0,2,5395,Company Owned,27,0,0,0,136,22.0,,22,0,A,5,21,29075
947,WH_100947,EID_50947,Urban,Mid,South,Zone 3,0,5,3,5356,Company Owned,69,1,0,1,198,36.0,,16,0,A,6,27,20126
948,WH_100948,EID_50948,Rural,Small,North,Zone 6,5,0,3,4922,Company Owned,26,0,0,1,115,32.0,1998.0,27,1,B,5,15,32146
949,WH_100949,EID_50949,Rural,Mid,South,Zone 2,5,1,3,4117,Company Owned,62,0,0,1,184,27.0,2016.0,11,0,C,2,32,14119
950,WH_100950,EID_50950,Rural,Mid,South,Zone 2,7,0,2,6591,Rented,55,0,0,1,141,,2014.0,17,1,B,4,32,22141
951,WH_100951,EID_50951,Rural,Mid,West,Zone 2,8,2,3,4570,Company Owned,21,0,0,1,88,41.0,,21,1,A+,3,18,28094
952,WH_100952,EID_50952,Rural,Large,North,Zone 6,7,0,4,4378,Rented,21,0,0,0,208,23.0,,24,1,A+,4,4,31132
953,WH_100953,EID_50953,Rural,Large,West,Zone 5,5,0,4,4251,Rented,44,0,0,0,157,29.0,2021.0,6,1,C,2,10,8062
954,WH_100954,EID_50954,Rural,Mid,West,Zone 2,1,0,5,4065,Rented,62,0,0,1,82,53.0,,27,0,C,6,12,37077
955,WH_100955,EID_50955,Rural,Small,South,Zone 6,5,0,3,6145,Rented,47,0,0,0,256,22.0,2003.0,24,0,B+,2,9,27096
956,WH_100956,EID_50956,Rural,Large,West,Zone 6,5,0,6,5433,Company Owned,56,1,0,1,186,33.0,1997.0,24,1,A+,4,23,31137
957,WH_100957,EID_50957,Rural,Mid,West,Zone 2,4,0,4,5102,Company Owned,54,0,0,0,137,21.0,2015.0,19,1,A+,5,12,28113
958,WH_100958,EID_50958,Rural,Large,South,Zone 5,2,0,3,5153,Company Owned,65,0,0,1,123,29.0,,30,0,B+,5,14,36148
959,WH_100959,EID_50959,Rural,Mid,South,Zone 2,8,0,2,4795,Rented,67,0,0,1,139,37.0,2004.0,28,0,B,2,32,35085
960,WH_100960,EID_50960,Rural,Large,West,Zone 5,4,0,4,4020,Company Owned,55,0,0,0,135,19.0,2019.0,5,0,A,2,10,7142
961,WH_100961,EID_50961,Rural,Mid,North,Zone 3,1,2,2,5161,Company Owned,68,0,0,1,186,26.0,,25,0,C,4,19,32130
